OBJECTID,PointsToLine_shape_id,PointsToLine_shape_id2,trips_routes_route_id,trips_routes_route_short_name,trips_routes_service_id,trips_routes_trip_id,trips_routes_trip_headsign,trips_routes_direction_id,trips_routes_direction_name,trips_routes_block_id,trips_routes_shape_id,trips_routes_shape_code,trips_routes_trip_type,trips_routes_trip_sort,trips_routes_wheelchair_accessi,trips_routes_routes_agency_id,trips_routes_routes_route_long_,trips_routes_routes_route_servi,trips_routes_routes_route_type,trips_routes_routes_route_url,trips_routes_routes_route_color,trips_routes_routes_route_text_,service_id,service_name,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,PK_MD_WE,trips_routes_bikes_allowed,trips_routes_routes_route_id,trips_routes_routes_route_short,ShapeSTLength
79689,59757,59757,9899,2,99_MWK,1072165,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,199752,59757,2S,D,23400,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,57327.3014786666
79690,59757,59757,9899,2,99_MWK,1072147,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,199757,59757,2S,D,27000,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,57327.3014786666
79691,59757,59757,9899,2,99_MWK,1072146,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,199758,59757,2S,D,30600,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,57327.3014786666
79692,59757,59757,9899,2,99_MWK,1072145,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,199752,59757,2S,D,34200,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,57327.3014786666
79693,59757,59757,9899,2,99_MWK,1072144,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,199757,59757,2S,D,37800,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,57327.3014786666
79694,59757,59757,9899,2,99_MWK,1072143,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,199758,59757,2S,D,41400,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,57327.3014786666
79695,59757,59757,9899,2,99_MWK,1072142,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,199752,59757,2S,D,45000,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,57327.3014786666
79696,59757,59757,9899,2,99_MWK,1072141,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,199757,59757,2S,D,48600,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,57327.3014786666
79697,59757,59757,9899,2,99_MWK,1072140,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,199758,59757,2S,D,52200,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,57327.3014786666
79698,59757,59757,9899,2,99_MWK,1072139,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,199752,59757,2S,D,55800,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,57327.3014786666
79699,59757,59757,9899,2,99_MWK,1072138,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,199757,59757,2S,D,59400,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,57327.3014786666
79700,59757,59757,9899,2,99_MWK,1072137,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,199758,59757,2S,D,63000,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,57327.3014786666
79701,59757,59757,9899,2,99_MWK,1072136,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,199752,59757,2S,D,66600,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,57327.3014786666
79702,59757,59757,9899,2,99_MWK,1072135,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,199757,59757,2S,D,70200,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,57327.3014786666
79703,59757,59757,9899,2,99_MWK,1072134,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,199758,59757,2S,H,73800,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,57327.3014786666
79704,59757,59757,9899,2,99_MWK,1072133,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,199752,59757,2S,H,77400,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,57327.3014786666
79705,59757,59757,9899,2,99_MWK,1072164,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,199753,59757,2S,H,81000,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,57327.3014786666
79706,59758,59758,9899,2,99_WKD,1071851,CAPITOL SQUARE,0,North Transfer,200648,59758,2Q,H,82800,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,001,,,,37428.2480760169
79707,59758,59758,9899,2,99_SAT,1071923,CAPITOL SQUARE,0,North Transfer,199719,59758,2Q,H,82800,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,001,,,,37428.2480760169
79708,59758,59758,9899,2,99_SUN,1071991,CAPITOL SQUARE,0,North Transfer,199727,59758,2Q,H,82800,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,001,,,,37428.2480760169
79709,59758,59758,9899,2,99_MWK,1072166,CAPITOL SQUARE,0,North Transfer,199751,59758,2Q,H,82800,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,001,,,,37428.2480760169
79710,59759,59759,9899,2,99_WKD,1071853,NORTH TRANSFER: VIA FORDEM,0,North Transfer,200646,59759,2F,W,21600,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,56821.1559937649
79711,59759,59759,9899,2,99_WKD,1071848,NORTH TRANSFER: VIA FORDEM,0,North Transfer,200649,59759,2F,D,25200,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,56821.1559937649
79712,59759,59759,9899,2,99_WKD,1071847,NORTH TRANSFER: VIA FORDEM,0,North Transfer,200648,59759,2F,D,28800,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,56821.1559937649
79713,59759,59759,9899,2,99_WKD,1071846,NORTH TRANSFER: VIA FORDEM,0,North Transfer,200646,59759,2F,D,32400,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,56821.1559937649
79714,59759,59759,9899,2,99_WKD,1071845,NORTH TRANSFER: VIA FORDEM,0,North Transfer,200649,59759,2F,D,36000,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,56821.1559937649
79715,59759,59759,9899,2,99_WKD,1071844,NORTH TRANSFER: VIA FORDEM,0,North Transfer,200648,59759,2F,D,39600,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,56821.1559937649
79716,59759,59759,9899,2,99_WKD,1071843,NORTH TRANSFER: VIA FORDEM,0,North Transfer,200646,59759,2F,D,43200,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,56821.1559937649
79717,59759,59759,9899,2,99_WKD,1071842,NORTH TRANSFER: VIA FORDEM,0,North Transfer,200649,59759,2F,D,46800,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,56821.1559937649
79718,59759,59759,9899,2,99_WKD,1071841,NORTH TRANSFER: VIA FORDEM,0,North Transfer,200648,59759,2F,D,50400,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,56821.1559937649
79719,59759,59759,9899,2,99_WKD,1071840,NORTH TRANSFER: VIA FORDEM,0,North Transfer,200646,59759,2F,D,54000,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,56821.1559937649
79720,59759,59759,9899,2,99_WKD,1071839,NORTH TRANSFER: VIA FORDEM,0,North Transfer,200649,59759,2F,D,57600,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,56821.1559937649
79721,59759,59759,9899,2,99_WKD,1071838,NORTH TRANSFER: VIA FORDEM,0,North Transfer,200648,59759,2F,D,61200,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,56821.1559937649
79722,59759,59759,9899,2,99_WKD,1071837,NORTH TRANSFER: VIA FORDEM,0,North Transfer,200646,59759,2F,D,64800,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,56821.1559937649
79723,59759,59759,9899,2,99_WKD,1071836,NORTH TRANSFER: VIA FORDEM,0,North Transfer,200649,59759,2F,D,68400,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,56821.1559937649
79724,59759,59759,9899,2,99_WKD,1071835,NORTH TRANSFER: VIA FORDEM,0,North Transfer,200648,59759,2F,D,72000,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,56821.1559937649
79725,59759,59759,9899,2,99_WKD,1071834,NORTH TRANSFER: VIA FORDEM,0,North Transfer,200646,59759,2F,H,75600,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,56821.1559937649
79726,59759,59759,9899,2,99_WKD,1071833,NORTH TRANSFER: VIA FORDEM,0,North Transfer,200649,59759,2F,H,79200,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,56821.1559937649
79727,59759,59759,9899,2,99_SAT,1071920,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199722,59759,2F,D,25200,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,111,,,,56821.1559937649
79728,59759,59759,9899,2,99_SAT,1071919,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199723,59759,2F,D,28800,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,111,,,,56821.1559937649
79729,59759,59759,9899,2,99_SAT,1071918,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199724,59759,2F,D,32400,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,111,,,,56821.1559937649
79730,59759,59759,9899,2,99_SAT,1071917,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199722,59759,2F,D,36000,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,111,,,,56821.1559937649
79731,59759,59759,9899,2,99_SAT,1071916,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199723,59759,2F,D,39600,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,111,,,,56821.1559937649
79732,59759,59759,9899,2,99_SAT,1071915,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199724,59759,2F,D,43200,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,111,,,,56821.1559937649
79733,59759,59759,9899,2,99_SAT,1071914,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199722,59759,2F,D,46800,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,111,,,,56821.1559937649
79734,59759,59759,9899,2,99_SAT,1071913,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199723,59759,2F,D,50400,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,111,,,,56821.1559937649
79735,59759,59759,9899,2,99_SAT,1071912,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199724,59759,2F,D,54000,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,111,,,,56821.1559937649
79736,59759,59759,9899,2,99_SAT,1071911,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199722,59759,2F,D,57600,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,111,,,,56821.1559937649
79737,59759,59759,9899,2,99_SAT,1071910,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199723,59759,2F,D,61200,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,111,,,,56821.1559937649
79738,59759,59759,9899,2,99_SAT,1071909,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199724,59759,2F,D,64800,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,111,,,,56821.1559937649
79739,59759,59759,9899,2,99_SAT,1071908,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199722,59759,2F,D,68400,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,111,,,,56821.1559937649
79740,59759,59759,9899,2,99_SAT,1071907,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199723,59759,2F,D,72000,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,111,,,,56821.1559937649
79741,59759,59759,9899,2,99_SAT,1071906,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199724,59759,2F,H,75600,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,111,,,,56821.1559937649
79742,59759,59759,9899,2,99_SAT,1071905,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199722,59759,2F,H,79200,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,111,,,,56821.1559937649
79743,59759,59759,9899,2,99_SUN,1071988,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199730,59759,2F,D,25200,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,56821.1559937649
79744,59759,59759,9899,2,99_SUN,1071987,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199731,59759,2F,D,28800,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,56821.1559937649
79745,59759,59759,9899,2,99_SUN,1071986,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199732,59759,2F,D,32400,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,56821.1559937649
79746,59759,59759,9899,2,99_SUN,1071985,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199730,59759,2F,D,36000,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,56821.1559937649
79747,59759,59759,9899,2,99_SUN,1071984,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199731,59759,2F,D,39600,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,56821.1559937649
79748,59759,59759,9899,2,99_SUN,1071983,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199732,59759,2F,D,43200,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,56821.1559937649
79749,59759,59759,9899,2,99_SUN,1071982,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199730,59759,2F,D,46800,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,56821.1559937649
79750,59759,59759,9899,2,99_SUN,1071981,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199731,59759,2F,D,50400,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,56821.1559937649
79751,59759,59759,9899,2,99_SUN,1071980,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199732,59759,2F,D,54000,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,56821.1559937649
79752,59759,59759,9899,2,99_SUN,1071979,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199730,59759,2F,D,57600,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,56821.1559937649
79753,59759,59759,9899,2,99_SUN,1071978,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199731,59759,2F,D,61200,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,56821.1559937649
79754,59759,59759,9899,2,99_SUN,1071977,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199732,59759,2F,D,64800,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,56821.1559937649
79755,59759,59759,9899,2,99_SUN,1071976,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199730,59759,2F,D,68400,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,56821.1559937649
79756,59759,59759,9899,2,99_SUN,1071975,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199731,59759,2F,D,72000,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,56821.1559937649
79757,59759,59759,9899,2,99_SUN,1071974,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199732,59759,2F,H,75600,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,56821.1559937649
79758,59759,59759,9899,2,99_SUN,1071973,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199730,59759,2F,H,79200,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,56821.1559937649
79759,59759,59759,9899,2,99_HOL,1072052,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199736,59759,2F,D,25200,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,56821.1559937649
79760,59759,59759,9899,2,99_HOL,1072051,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199737,59759,2F,D,28800,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,56821.1559937649
79761,59759,59759,9899,2,99_HOL,1072050,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199738,59759,2F,D,32400,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,56821.1559937649
79762,59759,59759,9899,2,99_HOL,1072049,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199736,59759,2F,D,36000,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,56821.1559937649
79763,59759,59759,9899,2,99_HOL,1072048,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199737,59759,2F,D,39600,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,56821.1559937649
79764,59759,59759,9899,2,99_HOL,1072047,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199738,59759,2F,D,43200,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,56821.1559937649
79765,59759,59759,9899,2,99_HOL,1072046,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199736,59759,2F,D,46800,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,56821.1559937649
79766,59759,59759,9899,2,99_HOL,1072045,NORTH TRANSFER: VIA FORDEM,0,North Transfer,199737,59759,2F,D,50400,1,MMT,,WEST TP:NORTH TP,3,http://www.cityofmadison.com/metro/routes-schedules/route-2,B1006A,FFFFFF,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,56821.1559937649
