X,Y,OBJECTID,StopID,Route,Lat,Lon,DailyBoardings,DotSize
-89.5097059311122,43.1111350575783,22993,6852,70,43.111143,-89.509712,0.78,7836.06
-89.5099789307878,43.1058670584856,22994,6853,70,43.105875,-89.509985,0.22,2238.88
-89.5026239355177,43.0812340617754,22995,6854,15,43.081242,-89.50263,1.78,17817.87
-89.4936809392997,43.0751570621744,22996,6857,15,43.075165,-89.493687,11.36,113588.89
-89.4865839424432,43.0614200640887,22997,6858,14,43.061428,-89.48659,6.59,65855.82
-89.5271089308831,43.0641080659056,22998,6860,15,43.064116,-89.527115,1.11,11136.17
-89.5271089308831,43.0641080659056,22999,6860,73,43.064116,-89.527115,1.58,15750.25
-89.5267109318058,43.0554970678865,23000,6863,73,43.055505,-89.526717,1.8,18000.29
-89.5328299274003,43.0752480647888,23001,6867,73,43.075256,-89.532836,0.11,1125.02
-89.5245129292263,43.0863170625545,23002,6868,15,43.086325,-89.524519,2.12,21158.71
-89.5129199332747,43.0750150640296,23003,6873,15,43.075023,-89.512926,13.59,135861.22
-89.4989809382724,43.0682500641059,23004,6874,14,43.068258,-89.498987,0.56,5581
-89.4719829419002,43.1130870547114,23005,6878,70,43.113095,-89.471989,20.71,207095.97
-89.4719829419002,43.1130870547114,23006,6878,72,43.113095,-89.471989,21.38,213791.6
-89.5022139381622,43.0605960655033,23007,6883,14,43.060604,-89.50222,9.82,98225.63
-89.5022139381622,43.0605960655033,23008,6883,67,43.060604,-89.50222,43.1,430970.45
-89.5247009292393,43.0895780619184,23009,6884,15,43.089586,-89.524707,3.12,31181.26
-89.5017479349933,43.0950610597517,23010,6887,71,43.095069,-89.501754,3.35,33465.29
-89.5298529272907,43.090212061693,23011,6889,71,43.09022,-89.529859,1.12,11155.1
-89.5298529272907,43.090212061693,23012,6889,73,43.09022,-89.529859,0.79,7875.12
-89.4986009355523,43.0969020595248,23013,6891,70,43.09691,-89.498607,1.23,12313.81
-89.4986009355523,43.0969020595248,23014,6891,71,43.09691,-89.498607,1.12,11155.1
-89.485930939145,43.0938150594934,23015,6894,70,43.093823,-89.485937,13.88,138810.27
-89.485930939145,43.0938150594934,23016,6894,71,43.093823,-89.485937,11.82,118244.02
-89.485930939145,43.0938150594934,23017,6894,72,43.093823,-89.485937,1.01,10073.95
-89.5012449345626,43.0969980591401,23018,6899,70,43.097006,-89.501251,2.01,20149.88
-89.5012449345626,43.0969980591401,23019,6899,71,43.097006,-89.501251,5.91,59122.01
-89.501933935458,43.0931930597284,23020,6900,70,43.093201,-89.50194,0.11,1119.44
-89.474540940866,43.1103590560726,23021,6901,70,43.110367,-89.474547,2.35,23508.19
-89.474540940866,43.1103590560726,23022,6901,72,43.110367,-89.474547,5.48,54847.06
-89.4967679398978,43.0606140646759,23023,6903,14,43.060622,-89.496774,5.25,52461.41
-89.4967679398978,43.0606140646759,23024,6903,67,43.060622,-89.496774,10.61,106067.86
-89.5330299260571,43.0880160626721,23025,6906,73,43.088024,-89.533036,0.56,5625.09
-89.4887969382033,43.0962880585828,23026,6915,71,43.096296,-89.488803,10.37,103742.39
-89.524692928879,43.0877500623656,23027,6918,15,43.087758,-89.524699,0.33,3340.85
-89.502092937304,43.0765690626928,23028,6921,15,43.076577,-89.502099,21.49,214928
-89.5272909304173,43.0608860664937,23029,6923,15,43.060894,-89.527297,0.89,8908.93
-89.5272909304173,43.0608860664937,23030,6923,73,43.060894,-89.527297,0.9,9000.14
-89.5184109289938,43.1012640599716,23031,6924,70,43.101272,-89.518417,0.22,2238.88
-89.5184109289938,43.1012640599716,23032,6924,71,43.101272,-89.518417,0.78,7808.57
-89.5184109289938,43.1012640599716,23033,6924,72,43.101272,-89.518417,2.46,24625.21
-89.5255379313454,43.0652060656473,23034,6925,15,43.065214,-89.525544,2,20045.1
-89.5255379313454,43.0652060656473,23035,6925,73,43.065214,-89.525544,1.24,12375.2
-89.5157359342875,43.0601440661785,23036,6926,67,43.060152,-89.515742,16.41,164126.05
-89.5068099333718,43.0982480596761,23037,6927,70,43.098256,-89.506816,0.45,4477.75
-89.5068099333718,43.0982480596761,23038,6927,72,43.098256,-89.506816,1.23,12312.61
-89.5024519338586,43.1057510582961,23039,6929,70,43.105759,-89.502458,0.11,1119.44
-89.5024519338586,43.1057510582961,23040,6929,72,43.105759,-89.502458,0.22,2238.66
-89.5269719281982,43.0840850625169,23041,6931,73,43.084093,-89.526978,0.34,3375.05
-89.5039519388022,43.0502680675217,23042,6938,55,43.050276,-89.503958,7.4,73980.26
-89.5039519388022,43.0502680675217,23043,6938,73,43.050276,-89.503958,7.88,78751.25
-89.4873959425864,43.0606890649783,23044,6941,14,43.060697,-89.487402,3.35,33486.01
-89.4873959425864,43.0606890649783,23045,6941,67,43.060697,-89.487402,14.51,145145.49
-89.4984209345158,43.1062200577333,23046,6943,70,43.106228,-89.498427,0.22,2238.88
-89.5243969293912,43.0817200628469,23047,6944,15,43.081728,-89.524403,4.12,41203.81
-89.5243969293912,43.0817200628469,23048,6944,73,43.081728,-89.524403,0.34,3375.05
-89.4816669453425,43.0515890660763,23049,6952,73,43.051597,-89.481673,1.46,14625.23
-89.5250419284145,43.0940520613274,23050,6958,70,43.09406,-89.525048,0.11,1119.44
-89.5242269285573,43.0900360622232,23051,6965,71,43.090044,-89.524233,0.22,2231.02
-89.5114099318844,43.0946070600811,23052,6966,70,43.094615,-89.511416,1.23,12313.81
-89.5187319315838,43.0747290636026,23053,6972,15,43.074737,-89.518738,1.56,15590.63
-89.5089959305572,43.1114310572711,23054,6973,70,43.111439,-89.509002,3.58,35822.01
-89.5089959305572,43.1114310572711,23055,6973,72,43.111439,-89.509002,3.13,31341.18
-89.5109819368277,43.0506330675429,23056,6979,55,43.050641,-89.510988,0.56,5604.56
-89.5109819368277,43.0506330675429,23057,6979,73,43.050641,-89.510988,9.23,92251.46
-89.5281919277875,43.0862040628952,23058,6981,15,43.086212,-89.528198,3.23,32294.88
-89.5281919277875,43.0862040628952,23059,6981,73,43.086212,-89.528198,0.45,4500.07
-89.5248999285433,43.0939500607246,23060,6983,70,43.093958,-89.524906,0.9,8955.5
-89.5248999285433,43.0939500607246,23061,6983,71,43.093958,-89.524906,2.57,25656.72
-89.5248999285433,43.0939500607246,23062,6983,72,43.093958,-89.524906,0.67,6715.97
-89.5131299355707,43.0607220662002,23063,6984,67,43.06073,-89.513136,18.31,183106.62
-89.5268619307567,43.0601830668799,23064,6987,15,43.060191,-89.526868,2.34,23385.95
-89.4864449428817,43.0611590640895,23065,6997,14,43.061167,-89.486451,0.11,1116.2
-89.3224439878657,43.0987720490375,23066,7100,3,43.09878,-89.32245,103.66,1036631.17
-89.3224439878657,43.0987720490375,23067,7100,5,43.09878,-89.32245,149.6,1496015.54
-89.3224439878657,43.0987720490375,23068,7100,14,43.09878,-89.32245,46.66,466571.73
-89.3224439878657,43.0987720490375,23069,7100,15,43.09878,-89.32245,33.52,335198.59
-89.3224439878657,43.0987720490375,23070,7100,16,43.09878,-89.32245,132.47,1324722.84
-89.3224439878657,43.0987720490375,23071,7100,17,43.09878,-89.32245,118.74,1187364.18
-89.3224439878657,43.0987720490375,23072,7100,30,43.09878,-89.32245,184.89,1848891.12
-89.3224439878657,43.0987720490375,23073,7100,31,43.09878,-89.32245,34.7,347037.04
-89.3224439878657,43.0987720490375,23074,7100,32,43.09878,-89.32245,27.29,272873.42
-89.3224439878657,43.0987720490375,23075,7100,33,43.09878,-89.32245,40.33,403333.33
-89.3224439878657,43.0987720490375,23076,7100,34,43.09878,-89.32245,41.29,412862.97
-89.3224439878657,43.0987720490375,23077,7100,35,43.09878,-89.32245,16.48,164782.81
-89.3224439878657,43.0987720490375,23078,7100,39,43.09878,-89.32245,59.5,595030.1
-89.3141179935871,43.0624340545062,23079,7107,16,43.062442,-89.314124,11.13,111330.7
-89.3141179935871,43.0624340545062,23080,7107,38,43.062442,-89.314124,2.56,25607.01
-89.3140979922604,43.0711050530259,23081,7115,16,43.071113,-89.314104,1.8,17992.84
-89.3140979922604,43.0711050530259,23082,7115,38,43.071113,-89.314104,3.23,32287.09
-89.2863429995304,43.0836010498219,23083,7117,32,43.083609,-89.286349,0.35,3468.73
-89.2863429995304,43.0836010498219,23084,7117,35,43.083609,-89.286349,0.22,2226.79
-89.3154879933789,43.0621040551128,23085,7119,16,43.062112,-89.315494,1.69,16868.29
-89.3154879933789,43.0621040551128,23086,7119,31,43.062112,-89.315494,0.34,3413.48
-89.3154879933789,43.0621040551128,23087,7119,38,43.062112,-89.315494,1.11,11133.48
-89.3032719934866,43.0979320480536,23088,7121,32,43.09794,-89.303278,0.12,1156.24
-89.3032719934866,43.0979320480536,23089,7121,35,43.09794,-89.303278,0.78,7793.78
-89.3029069943681,43.0827930509913,23090,7125,32,43.082801,-89.302913,0.12,1156.24
-89.3029069943681,43.0827930509913,23091,7125,35,43.082801,-89.302913,1.67,16700.96
-89.2727610021656,43.0916650479069,23092,7128,33,43.091673,-89.272767,1.56,15555.56
-89.3234829892257,43.0795930520233,23093,7131,16,43.079601,-89.323489,4.16,41608.44
-89.2610950054368,43.0943050461642,23094,7134,33,43.094313,-89.261101,2.67,26666.67
-89.316198990348,43.0841980517185,23095,7137,38,43.084206,-89.316205,2.89,28947.05
-89.3237189909862,43.0620790554589,23096,7144,16,43.062087,-89.323725,25.3,253024.31
-89.3237189909862,43.0620790554589,23097,7144,31,43.062087,-89.323725,3.19,31859.14
-89.3237189909862,43.0620790554589,23098,7144,38,43.062087,-89.323725,0.22,2226.7
-89.2803069993592,43.0992210471712,23099,7148,33,43.099229,-89.280313,0.33,3333.33
-89.2833580006666,43.0796580498967,23100,7151,32,43.079666,-89.283364,0.12,1156.24
-89.2833580006666,43.0796580498967,23101,7151,35,43.079666,-89.283364,0.67,6680.38
-89.3201549907476,43.0771470528894,23102,7152,16,43.077155,-89.320161,2.14,21366.5
-89.2931119969112,43.088764049649,23103,7154,32,43.088772,-89.293118,0.35,3468.73
-89.3135899897181,43.0982780487835,23104,7167,30,43.098286,-89.313596,1,10012.05
-89.3135899897181,43.0982780487835,23105,7167,32,43.098286,-89.313596,0.92,9249.95
-89.3135899897181,43.0982780487835,23106,7167,33,43.098286,-89.313596,0.89,8888.89
-89.3135899897181,43.0982780487835,23107,7167,35,43.098286,-89.313596,0.67,6680.38
-89.308399994351,43.0714500525337,23108,7168,39,43.071458,-89.308406,0.22,2224.41
-89.3184509879774,43.0981510486873,23109,7169,30,43.098159,-89.318457,10.68,106795.15
-89.3184509879774,43.0981510486873,23110,7169,32,43.098159,-89.318457,0.92,9249.95
-89.3184509879774,43.0981510486873,23111,7169,33,43.098159,-89.318457,2.33,23333.33
-89.3184509879774,43.0981510486873,23112,7169,35,43.098159,-89.318457,0.89,8907.18
-89.3184509879774,43.0981510486873,23113,7169,39,43.098159,-89.318457,1.45,14458.68
-89.3031629951364,43.0838670509692,23114,7176,32,43.083875,-89.303169,2.43,24281.11
-89.3031629951364,43.0838670509692,23115,7176,35,43.083875,-89.303169,1.78,17814.36
-89.3031149958076,43.0769230519707,23116,7180,32,43.076931,-89.303121,0.12,1156.24
-89.3031149958076,43.0769230519707,23117,7180,35,43.076931,-89.303121,0.45,4453.59
-89.3028959949761,43.0809040508573,23118,7181,32,43.080912,-89.302902,0.12,1156.24
-89.3028959949761,43.0809040508573,23119,7181,35,43.080912,-89.302902,3.45,34515.32
-89.3262079875224,43.0862310514747,23120,7182,16,43.086239,-89.326214,1.01,10120.97
-89.3262079875224,43.0862310514747,23121,7182,31,43.086239,-89.326214,0.34,3413.48
-89.2998429960045,43.0769930512967,23122,7188,32,43.077001,-89.299849,0.35,3468.73
-89.2998429960045,43.0769930512967,23123,7188,35,43.077001,-89.299849,1.45,14474.17
-89.3044539925889,43.0988730485037,23124,7190,30,43.098881,-89.30446,1.11,11124.5
-89.3044539925889,43.0988730485037,23125,7190,32,43.098881,-89.30446,0.58,5781.22
-89.3044539925889,43.0988730485037,23126,7190,33,43.098881,-89.30446,1.22,12222.22
-89.3044539925889,43.0988730485037,23127,7190,35,43.098881,-89.30446,2,20041.15
-89.3156659932838,43.0623010550967,23128,7194,16,43.062309,-89.315672,2.47,24740.15
-89.3156659932838,43.0623010550967,23129,7194,31,43.062309,-89.315672,0.11,1137.83
-89.3032879959236,43.0663200538595,23130,7199,39,43.066328,-89.303294,1.33,13346.47
-89.2881190005142,43.0734190516365,23131,7203,32,43.073427,-89.288125,0.12,1156.24
-89.3024999952268,43.0732960526184,23132,7206,39,43.073304,-89.302506,0.33,3336.62
-89.3073259913829,43.0986560479908,23133,7209,30,43.098664,-89.307332,0.33,3337.35
-89.3073259913829,43.0986560479908,23134,7209,32,43.098664,-89.307332,0.35,3468.73
-89.3073259913829,43.0986560479908,23135,7209,33,43.098664,-89.307332,1.22,12222.22
-89.29142299893,43.073671051968,23136,7213,32,43.073679,-89.291429,0.58,5781.22
-89.29142299893,43.073671051968,23137,7213,35,43.073679,-89.291429,1.34,13360.77
-89.291123996873,43.0919620489608,23138,7214,32,43.09197,-89.29113,0.23,2312.49
-89.291123996873,43.0919620489608,23139,7214,33,43.09197,-89.29113,0.11,1111.11
-89.3250539879382,43.0839810520693,23140,7215,16,43.083989,-89.32506,8.55,85465.99
-89.3250539879382,43.0839810520693,23141,7215,31,43.083989,-89.32506,2.62,26170.01
-89.3250539879382,43.0839810520693,23142,7215,37,43.083989,-89.32506,2.9,28965.24
-89.3250539879382,43.0839810520693,23143,7215,38,43.083989,-89.32506,12.47,124694.98
-89.2913699996797,43.0675550526639,23144,7223,35,43.067563,-89.291376,1.34,13360.77
-89.2913699996797,43.0675550526639,23145,7223,39,43.067563,-89.291376,2.45,24468.53
-89.2910129967493,43.0961590476312,23146,7230,32,43.096167,-89.291019,0.35,3468.73
-89.3204299914854,43.0621270553205,23147,7232,16,43.062135,-89.320436,49.37,493678.54
-89.3204299914854,43.0621270553205,23148,7232,31,43.062135,-89.320436,1.48,14791.74
-89.3204299914854,43.0621270553205,23149,7232,38,43.062135,-89.320436,0.45,4453.39
-89.2641210047425,43.0994740456501,23150,7233,33,43.099482,-89.264127,0.44,4444.44
-89.3080479940847,43.0730900525955,23151,7235,39,43.073098,-89.308054,2.89,28917.35
-89.2700410030132,43.0995870457891,23152,7236,33,43.099595,-89.270047,0.22,2222.22
-89.3110089923903,43.0880080500649,23153,7243,35,43.088016,-89.311015,1.67,16700.96
-89.3025699948922,43.0841050505472,23154,7245,35,43.084113,-89.302576,1.34,13360.77
-89.3013459941321,43.0988960482898,23155,7248,33,43.098904,-89.301352,0.22,2222.22
-89.2828650016985,43.0738970512803,23156,7255,32,43.073905,-89.282871,0.23,2312.49
-89.2828650016985,43.0738970512803,23157,7255,35,43.073905,-89.282871,1.11,11133.97
-89.2769340018645,43.0894660485929,23158,7258,33,43.089474,-89.27694,1.56,15555.56
-89.3153099935569,43.0585650551726,23159,7260,38,43.058573,-89.315316,0.33,3340.04
-89.2868219992636,43.0843570497207,23160,7263,32,43.084365,-89.286828,2.77,27749.84
-89.2612050066796,43.0917230466284,23161,7269,33,43.091731,-89.261211,0.56,5555.56
-89.323002990682,43.058419055927,23162,7272,38,43.058427,-89.323009,1.56,15586.87
-89.3086259943503,43.0668130539816,23163,7277,39,43.066821,-89.308632,0.22,2224.41
-89.3274109875279,43.0875970511016,23164,7296,16,43.087605,-89.327417,0.34,3373.66
-89.3274109875279,43.0875970511016,23165,7296,31,43.087605,-89.327417,0.23,2275.65
-89.2973929981574,43.0624770540368,23166,7302,31,43.062485,-89.297399,1.48,14791.74
-89.3164149899393,43.0879580503788,23167,7306,39,43.087966,-89.316421,0.11,1112.21
-89.2887989969148,43.0985920476004,23168,7310,32,43.0986,-89.288805,0.35,3468.73
-89.3030119949456,43.0861920499679,23169,7313,32,43.0862,-89.303018,0.69,6937.46
-89.3030119949456,43.0861920499679,23170,7313,35,43.0862,-89.303018,4.56,45649.29
-89.2765320033183,43.0755280503281,23171,7320,35,43.075536,-89.276538,1.78,17814.36
-89.2918719992685,43.0734890520091,23172,7324,39,43.073497,-89.291878,1.78,17795.29
-89.281795001773,43.0706220513717,23173,7325,35,43.07063,-89.281801,0.11,1113.4
-89.2619390055905,43.0969060465892,23174,7326,33,43.096914,-89.261945,1.56,15555.56
-89.314409991808,43.0738800532989,23175,7328,16,43.073888,-89.314416,4.16,41608.44
-89.314409991808,43.0738800532989,23176,7328,38,43.073888,-89.314416,6.12,61234.14
-89.2936979996093,43.0594770545572,23177,7331,31,43.059485,-89.293704,1.02,10240.44
-89.2936979996093,43.0594770545572,23178,7331,39,43.059485,-89.293704,4.23,42263.82
-89.2825050020065,43.0735030509631,23179,7333,35,43.073511,-89.282511,1.22,12247.37
-89.3200879900597,43.0837210513955,23180,7341,37,43.083729,-89.320094,0.22,2228.1
-89.3143909927939,43.0700280537064,23181,7348,16,43.070036,-89.314397,1.46,14619.18
-89.3143909927939,43.0700280537064,23182,7348,38,43.070036,-89.314397,0.11,1113.35
-89.3113759948204,43.06219305452,23183,7351,31,43.062201,-89.311382,0.23,2275.65
-89.2929519968733,43.0871840498834,23184,7365,32,43.087192,-89.292958,0.12,1156.24
-89.2929519968733,43.0871840498834,23185,7365,33,43.087192,-89.292958,2.33,23333.33
-89.3026919945297,43.0884300495131,23186,7369,32,43.088438,-89.302698,0.35,3468.73
-89.3026919945297,43.0884300495131,23187,7369,35,43.088438,-89.302698,2.12,21154.55
-89.2755900006141,43.0992160467178,23188,7371,33,43.099224,-89.275596,0.44,4444.44
-89.316295990459,43.0836150511599,23189,7374,38,43.083623,-89.316302,0.33,3340.04
-89.316295990459,43.0836150511599,23190,7374,39,43.083623,-89.316302,1.56,15570.88
-89.3258969873172,43.0860250513706,23191,7379,16,43.086033,-89.325903,2.02,20241.94
-89.3258969873172,43.0860250513706,23192,7379,31,43.086033,-89.325903,1.02,10240.44
-89.3258969873172,43.0860250513706,23193,7379,37,43.086033,-89.325903,0.11,1114.05
-89.3258969873172,43.0860250513706,23194,7379,38,43.086033,-89.325903,4.12,41193.88
-89.3099969946463,43.0611880551649,23195,7384,38,43.061196,-89.310003,2.67,26720.35
-89.2915420007381,43.0519990552784,23196,7385,31,43.052007,-89.291548,3.3,32996.96
-89.3235949886539,43.0798450521008,23197,7388,16,43.079853,-89.323601,2.25,22491.05
-89.3028269964084,43.0623300538091,23198,7391,31,43.062338,-89.302833,0.23,2275.65
-89.3028269964084,43.0623300538091,23199,7391,39,43.062338,-89.302833,1.56,15570.88
-89.2996359961043,43.0844000508002,23200,7392,35,43.084408,-89.299642,0.33,3340.19
-89.3178079881736,43.0984300493452,23201,7398,30,43.098438,-89.317814,3.34,33373.49
-89.3178079881736,43.0984300493452,23202,7398,33,43.098438,-89.317814,0.33,3333.33
-89.3178079881736,43.0984300493452,23203,7398,35,43.098438,-89.317814,0.56,5566.99
-89.3178079881736,43.0984300493452,23204,7398,39,43.098438,-89.317814,0.33,3336.62
-89.3161699906761,43.0814850512942,23205,7399,38,43.081493,-89.316176,0.33,3340.04
-89.3073919934192,43.0842250511759,23206,7410,35,43.084233,-89.307398,1.89,18927.75
-89.2757140038694,43.0775480499536,23207,7416,35,43.077556,-89.27572,0.22,2226.79
-89.291432000665,43.0566760541647,23208,7417,31,43.056684,-89.291438,5.46,54615.66
-89.291432000665,43.0566760541647,23209,7417,39,43.056684,-89.291438,6.23,62283.52
-89.2937529971938,43.0845260503222,23210,7418,32,43.084534,-89.293759,0.23,2312.49
-89.2937529971938,43.0845260503222,23211,7418,33,43.084534,-89.293759,0.44,4444.44
-89.3162259901278,43.0856040514811,23212,7419,38,43.085612,-89.316232,1.22,12246.83
-89.2605550061201,43.0889590473592,23213,7437,33,43.088967,-89.260561,0.33,3333.33
-89.2769570012266,43.0893400482812,23214,7443,33,43.089348,-89.276963,0.44,4444.44
-89.3166489897543,43.0903390501699,23215,7446,38,43.090347,-89.316655,8.46,84614.45
-89.2909819968525,43.0920090488418,23216,7447,32,43.092017,-89.290988,0.12,1156.24
-89.2909819968525,43.0920090488418,23217,7447,33,43.092017,-89.290988,6.22,62222.22
-89.3167889903707,43.0840000513526,23218,7460,37,43.084008,-89.316795,1.67,16710.71
-89.3167889903707,43.0840000513526,23219,7460,38,43.084008,-89.316795,6.9,69027.58
-89.2883279976249,43.097473047278,23220,7465,32,43.097481,-89.288334,0.12,1156.24
-89.2883279976249,43.097473047278,23221,7465,33,43.097481,-89.288334,3.56,35555.56
-89.3217099886973,43.0902930505056,23222,7466,38,43.090301,-89.321716,4.23,42307.23
-89.2927449958551,43.0990490471976,23223,7470,32,43.099057,-89.292751,0.12,1156.24
-89.2927449958551,43.0990490471976,23224,7470,33,43.099057,-89.292751,0.44,4444.44
-89.3162719912298,43.0795110523691,23225,7475,38,43.079519,-89.316278,1.56,15586.87
-89.2910859995731,43.0733590513196,23226,7479,32,43.073367,-89.291092,0.35,3468.73
-89.2639620045194,43.0996910462153,23227,7488,33,43.099699,-89.263968,0.11,1111.11
-89.3088929946913,43.06714905408,23228,7489,37,43.067157,-89.308899,0.78,7798.33
-89.3163169904069,43.0814850514824,23229,7490,39,43.081493,-89.316323,0.33,3336.62
-89.2613360052529,43.0988770460927,23230,7492,33,43.098885,-89.261342,2.33,23333.33
-89.3128839945896,43.0586290554251,23231,7494,38,43.058637,-89.31289,1.89,18926.92
-89.3077459952542,43.0622760544512,23232,7499,31,43.062284,-89.307752,0.57,5689.13
-89.2871380008967,43.0666740525544,23233,7500,35,43.066682,-89.287144,0.11,1113.4
-89.2826610013795,43.0767880505869,23234,7507,35,43.076796,-89.282667,0.22,2226.79
-89.317591988646,43.097842049499,23235,7514,39,43.09785,-89.317598,0.78,7785.44
-89.3119669943407,43.0623180542383,23236,7520,31,43.062326,-89.311973,0.46,4551.31
-89.2789190017371,43.0882720484511,23237,7526,33,43.08828,-89.278925,9.11,91111.11
-89.3116839915865,43.0901660503512,23238,7527,35,43.090174,-89.31169,0.22,2226.79
-89.275001002043,43.0912600479862,23239,7531,33,43.091268,-89.275007,0.11,1111.11
-89.3071619948844,43.0731750522589,23240,7538,37,43.073183,-89.307168,0.67,6684.29
-89.3071619948844,43.0731750522589,23241,7538,39,43.073183,-89.307168,11.34,113444.99
-89.287111999816,43.0845480492952,23242,7540,32,43.084556,-89.287118,0.46,4624.97
-89.287111999816,43.0845480492952,23243,7540,33,43.084556,-89.287118,0.44,4444.44
-89.287111999816,43.0845480492952,23244,7540,35,43.084556,-89.287118,0.22,2226.79
-89.2960579982557,43.0734240516627,23245,7544,39,43.073432,-89.296064,0.22,2224.41
-89.2883129971037,43.0989600476339,23246,7547,33,43.098968,-89.288319,0.11,1111.11
-89.2836660018933,43.0664890523013,23247,7550,35,43.066497,-89.283672,1.11,11133.97
-89.2969319945861,43.098981047652,23248,7552,33,43.098989,-89.296938,0.33,3333.33
-89.3176089913997,43.0749860526211,23249,7557,16,43.074994,-89.317615,1.01,10120.97
-89.275182003035,43.0758740501405,23250,7558,35,43.075882,-89.275188,2.78,27834.93
-89.2606510067846,43.0858340483655,23251,7560,33,43.085842,-89.260657,0.78,7777.78
-89.3197399901626,43.0771010522459,23252,7567,38,43.077109,-89.319746,3.12,31173.75
-89.2936549999386,43.0616080533333,23253,7569,31,43.061616,-89.293661,1.14,11378.26
-89.2936549999386,43.0616080533333,23254,7569,39,43.061616,-89.293661,0.11,1112.21
-89.3141799921013,43.0735530529902,23255,7578,16,43.073561,-89.314186,2.47,24740.15
-89.2913340002685,43.0652760531652,23256,7583,39,43.065284,-89.29134,1,10009.85
-89.2699620030911,43.099373046426,23257,7587,33,43.099381,-89.269968,1.22,12222.22
-89.2916949981931,43.0770870515224,23258,7601,35,43.077095,-89.291701,0.22,2226.79
-89.3236079907821,43.0619380556065,23259,7605,16,43.061946,-89.323614,27.44,274390.81
-89.3236079907821,43.0619380556065,23260,7605,31,43.061946,-89.323614,3.87,38686.1
-89.3236079907821,43.0619380556065,23261,7605,38,43.061946,-89.323614,1.89,18926.92
-89.3035289949506,43.0843380502021,23262,7608,35,43.084346,-89.303535,1.56,15587.56
-89.2832260011553,43.0735920508489,23263,7610,32,43.0736,-89.283232,1.85,18499.89
-89.2978679983931,43.0623570543245,23264,7617,39,43.062365,-89.297874,1.33,13346.47
-89.2996829957393,43.0841480501023,23265,7619,35,43.084156,-89.299689,0.11,1113.4
-89.2613620054552,43.0919120473861,23266,7620,33,43.09192,-89.261368,0.89,8888.89
-89.2884609969667,43.0975010473266,23267,7624,32,43.097509,-89.288467,0.12,1156.24
-89.3048129922377,43.0987180483448,23268,7633,30,43.098726,-89.304819,0.78,7787.15
-89.3048129922377,43.0987180483448,23269,7633,32,43.098726,-89.304819,0.81,8093.7
-89.3048129922377,43.0987180483448,23270,7633,35,43.098726,-89.304819,0.22,2226.79
-89.3164459900438,43.0901130500358,23271,7638,39,43.090121,-89.316452,0.11,1112.21
-89.3142849939074,43.0624530549568,23272,7640,16,43.062461,-89.314291,16.53,165309.22
-89.3084899944872,43.0713420530467,23273,7645,37,43.07135,-89.308496,0.89,8912.38
-89.2911239998818,43.0672400531099,23274,7661,35,43.067248,-89.29113,0.11,1113.4
-89.3033519961687,43.0664050533332,23275,7662,37,43.066413,-89.303358,0.22,2228.1
-89.3143269931542,43.0661710540078,23276,7663,16,43.066179,-89.314333,1.69,16868.29
-89.3143269931542,43.0661710540078,23277,7663,38,43.066179,-89.314333,1,10020.13
-89.307273994945,43.0624180544291,23278,7668,31,43.062426,-89.30728,1.14,11378.26
-89.3178439913546,43.0784110521485,23279,7679,38,43.078419,-89.31785,2.78,27833.7
-89.2834920004577,43.0796060505275,23280,7680,32,43.079614,-89.283498,0.69,6937.46
-89.2834920004577,43.0796060505275,23281,7680,35,43.079614,-89.283498,2.34,23381.34
-89.314435993414,43.0664290537691,23282,7694,16,43.066437,-89.314442,1.01,10120.97
-89.2920789973609,43.0903370487816,23283,7699,32,43.090345,-89.292085,0.12,1156.24
-89.2920789973609,43.0903370487816,23284,7699,33,43.090345,-89.292085,2.78,27777.78
-89.3164249892498,43.0921580499415,23285,7706,39,43.092166,-89.316431,0.89,8897.65
-89.3141859929869,43.07140805344,23286,7716,16,43.071416,-89.314192,0.22,2249.1
-89.2610960059061,43.0986290460367,23287,7717,33,43.098637,-89.261102,0.44,4444.44
-89.3203309890542,43.0838700511546,23288,7718,37,43.083878,-89.320337,0.33,3342.14
-89.3203309890542,43.0838700511546,23289,7718,38,43.083878,-89.320337,4.9,48987.31
-89.2909259964855,43.0962440478522,23290,7723,33,43.096252,-89.290932,4.89,48888.89
-89.3142829932521,43.0697720532453,23291,7729,16,43.06978,-89.314289,0.9,8996.42
-89.3142829932521,43.0697720532453,23292,7729,38,43.06978,-89.314289,3.34,33400.44
-89.2930409972962,43.08877604891,23293,7733,33,43.088784,-89.293047,0.78,7777.78
-89.3135979894457,43.0985520484092,23294,7734,30,43.09856,-89.313604,2.34,23361.44
-89.3135979894457,43.0985520484092,23295,7734,32,43.09856,-89.313604,2.08,20812.38
-89.3135979894457,43.0985520484092,23296,7734,33,43.09856,-89.313604,5.11,51111.11
-89.3135979894457,43.0985520484092,23297,7734,35,43.09856,-89.313604,3.67,36742.11
-89.3201439922784,43.0620480548493,23298,7739,16,43.062056,-89.32015,40.71,407088
-89.3201439922784,43.0620480548493,23299,7739,31,43.062056,-89.32015,13.2,131987.86
-89.3201439922784,43.0620480548493,23300,7739,38,43.062056,-89.32015,3.9,38967.18
-89.3270689867364,43.0874540509305,23301,7745,16,43.087462,-89.327075,0.67,6747.31
-89.3270689867364,43.0874540509305,23302,7745,31,43.087462,-89.327075,0.23,2275.65
-89.3270689867364,43.0874540509305,23303,7745,37,43.087462,-89.327075,0.33,3342.14
